Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2017,YEAR,,COUNTY,LOUISIANA,22,SOUTH CENTRAL,80,SAINT MARY,101,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,127000,14.6
CENSUS,2002,YEAR,,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,MAGOFFIN,153,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,127000,
CENSUS,2002,YEAR,,STATE,RHODE ISLAND,44,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),127000,
CENSUS,1997,YEAR,,COUNTY,MICHIGAN,26,UPPER PENINSULA,10,IRON,71,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,127000,
CENSUS,2017,YEAR,,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,CLAY,15,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,128000,6.9
CENSUS,2017,YEAR,,COUNTY,WISCONSIN,55,NORTH CENTRAL,20,VILAS,125,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,128000,11.2
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,CURRITUCK,53,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,128000,11.2
CENSUS,2012,YEAR,,STATE,MONTANA,30,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1113),128000,51.5
CENSUS,2007,YEAR,,COUNTY,FLORIDA,12,NORTHWEST,10,GULF,45,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,128000,
CENSUS,2018,YEAR,,PUERTO RICO & OUTLYING AREAS,VIRGIN ISLANDS OF THE US,78,,,,,,VIRGIN ISLANDS OF THE US,0,,FEED,"FEED - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (20.0 TO 49.0 ACRES),128221,48.9
CENSUS,2017,YEAR,,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,PERRY,193,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,129000,11.7
CENSUS,2007,YEAR,,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,PIKE,195,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,129000,
CENSUS,1997,YEAR,,COUNTY,GEORGIA,13,SOUTHWEST,70,WEBSTER,307,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,129000,
CENSUS,2017,YEAR,,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,GILPIN,47,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,130000,3.5
CENSUS,2017,YEAR,,COUNTY,IDAHO,16,NORTH,10,SHOSHONE,79,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,130000,4.5
CENSUS,2007,YEAR,,COUNTY,MISSISSIPPI,28,UPPER DELTA,10,BOLIVAR,11,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,130000,
CENSUS,2002,YEAR,,COUNTY,NEW JERSEY,34,SOUTH,80,CAMDEN,7,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,130000,
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,EAST CENTRAL,60,CRITTENDEN,35,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,131000,20.2
CENSUS,2017,YEAR,,STATE,ALASKA,2,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",AREA OPERATED,"AREA OPERATED: (2,000 OR MORE ACRES)",131000,(L)
CENSUS,2007,YEAR,,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,LAKE,65,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,131000,
CENSUS,2007,YEAR,,COUNTY,FLORIDA,12,NORTHWEST,10,LIBERTY,77,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,131000,
CENSUS,2007,YEAR,,COUNTY,GEORGIA,13,SOUTHEAST,90,CAMDEN,39,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,131000,
CENSUS,2007,YEAR,,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,WEBSTER,101,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,131000,
CENSUS,2002,YEAR,,COUNTY,LOUISIANA,22,SOUTHEAST,90,SAINT CHARLES,89,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,131000,
CENSUS,1997,YEAR,,COUNTY,NEW YORK,36,SOUTHEAST,90,WESTCHESTER,119,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,131000,
CENSUS,1997,YEAR,,COUNTY,TEXAS,48,TRANS-PECOS,60,LOVING,301,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,131000,
CENSUS,2018,YEAR,,PUERTO RICO & OUTLYING AREAS,AMERICAN SAMOA,60,,,,,,"AMERICAN SAMOA, WESTERN, LEASINA",0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,131126,31.4
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,WEST CENTRAL,40,MUSCOGEE,215,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,132000,19.4
CENSUS,2017,YEAR,,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,KNOTT,119,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,132000,11.7
CENSUS,2007,YEAR,,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,SUMMIT,117,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,133000,
CENSUS,2007,YEAR,,STATE,NEVADA,32,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (LESS THAN 1,000 $)",133000,
CENSUS,1997,YEAR,,COUNTY,MICHIGAN,26,UPPER PENINSULA,10,BARAGA,13,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,133000,
CENSUS,2012,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1112),134000,73.9
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,SWAIN,173,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,135000,9.5
CENSUS,2017,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1111),135000,3.7
CENSUS,2012,YEAR,,STATE,ALASKA,2,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",AREA OPERATED,"AREA OPERATED: (2,000 OR MORE ACRES)",135000,(L)
CENSUS,2012,YEAR,,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,KNOTT,119,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,136000,14.3
CENSUS,1997,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,CARTERET,31,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,136000,
CENSUS,2017,YEAR,,STATE,RHODE ISLAND,44,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (10,000 TO 24,999 $)",137000,21.9
CENSUS,1997,YEAR,,COUNTY,PENNSYLVANIA,42,SOUTHEASTERN,90,DELAWARE,45,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,137000,
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,EASTERN,60,YORK,199,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,138000,
CENSUS,2002,YEAR,,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,CLAY,51,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,138000,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,EASTERN,60,ESSEX,57,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,138000,
CENSUS,1997,YEAR,,COUNTY,LOUISIANA,22,NORTHEAST,30,EAST CARROLL,35,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,138000,
CENSUS,1997,YEAR,,COUNTY,MICHIGAN,26,UPPER PENINSULA,10,SCHOOLCRAFT,153,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,138000,
CENSUS,2017,YEAR,,COUNTY,MINNESOTA,27,NORTH CENTRAL,20,LAKE OF THE WOODS,77,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,139000,12.7
CENSUS,2017,YEAR,,STATE,VERMONT,50,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1113),139000,64.4
CENSUS,2017,YEAR,,STATE,ALABAMA,1,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114),140000,55.7
CENSUS,2002,YEAR,,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,JASPER,53,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,140000,
CENSUS,1997,YEAR,,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,WOLFE,237,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,140000,
CENSUS,2012,YEAR,,STATE,ALASKA,2,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (2,500 TO 4,999 $)",141000,7.2
CENSUS,1997,YEAR,,COUNTY,FLORIDA,12,CENTRAL,50,FLAGLER,35,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,141000,
CENSUS,1997,YEAR,,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,WAYNE,99,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,141000,
CENSUS,2017,YEAR,,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,PRINCE GEORGE,149,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,142000,12.4
CENSUS,2017,YEAR,,STATE,NEVADA,32,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1123),142000,76.9
CENSUS,2017,YEAR,,COUNTY,NEVADA,32,SOUTH,80,MINERAL,21,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,143000,13
CENSUS,2002,YEAR,,COUNTY,PENNSYLVANIA,42,EAST CENTRAL,60,PIKE,103,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,143000,
CENSUS,1997,YEAR,,STATE,NEW HAMPSHIRE,33,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED),143000,
CENSUS,2017,YEAR,,COUNTY,ILLINOIS,17,SOUTHWEST,80,ALEXANDER,3,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,144000,11
CENSUS,2017,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114),144000,31.7
CENSUS,2007,YEAR,,COUNTY,LOUISIANA,22,NORTHEAST,30,MADISON,65,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,144000,
CENSUS,2002,YEAR,,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,HAMPTON,49,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,144000,
CENSUS,1997,YEAR,,COUNTY,ARKANSAS,5,EAST CENTRAL,60,WOODRUFF,147,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,144000,
CENSUS,1997,YEAR,,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,WETZEL,103,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,144000,
CENSUS,2017,YEAR,,AMERICAN INDIAN RESERVATION,,,,,,,,SPOKANE,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,145000,12.3
CENSUS,2017,YEAR,,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,LETCHER,133,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,145000,11.7
CENSUS,2012,YEAR,,COUNTY,GEORGIA,13,SOUTHEAST,90,CHATHAM,51,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,145000,5.1
CENSUS,2012,YEAR,,STATE,HAWAII,15,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1112),145000,21.7
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114),145000,23.2
CENSUS,2012,YEAR,,COUNTY,ARKANSAS,5,EAST CENTRAL,60,CRITTENDEN,35,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,146000,14.4
CENSUS,2007,YEAR,,COUNTY,MICHIGAN,26,NORTHEAST,30,CRAWFORD,39,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,146000,
CENSUS,1997,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,BUTTS,35,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,146000,
CENSUS,1997,YEAR,,COUNTY,WEST VIRGINIA,54,EASTERN,60,MORGAN,65,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,146000,
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,NORTH CENTRAL,20,DE KALB,89,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,147000,19.4
CENSUS,2017,YEAR,,COUNTY,MICHIGAN,26,UPPER PENINSULA,10,IRON,71,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,147000,8.1
CENSUS,2007,YEAR,,COUNTY,GEORGIA,13,SOUTHEAST,90,LIBERTY,179,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,147000,
CENSUS,2007,YEAR,,COUNTY,PENNSYLVANIA,42,EAST CENTRAL,60,PIKE,103,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,147000,
CENSUS,2002,YEAR,,STATE,MASSACHUSETTS,25,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED),147000,
CENSUS,1997,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,WILKINSON,319,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,147000,
CENSUS,1997,YEAR,,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,KNOX,121,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,147000,
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,EAST CENTRAL,60,GLASCOCK,125,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,148000,19.4
CENSUS,2017,YEAR,,STATE,NEW HAMPSHIRE,33,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1113),148000,43.9
CENSUS,2017,YEAR,,STATE,RHODE ISLAND,44,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (1,000 TO 2,499 $)",148000,22.1
CENSUS,2002,YEAR,,COUNTY,IDAHO,16,NORTH,10,LEWIS,61,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,148000,
CENSUS,2002,YEAR,,COUNTY,TEXAS,48,TRANS-PECOS,60,LOVING,301,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,148000,
CENSUS,1997,YEAR,,COUNTY,TEXAS,48,TRANS-PECOS,60,WARD,475,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,148000,
CENSUS,1997,YEAR,,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,FAYETTE,19,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,148000,
CENSUS,2012,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114),149000,23.4
CENSUS,2007,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED),149000,
CENSUS,2002,YEAR,,COUNTY,MICHIGAN,26,UPPER PENINSULA,10,IRON,71,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,149000,
CENSUS,2002,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED),149000,
CENSUS,2017,YEAR,,COUNTY,VIRGINIA,51,EASTERN,60,ESSEX,57,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,150000,12.4
CENSUS,2012,YEAR,,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,FLOYD,71,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,150000,14.3
CENSUS,2012,YEAR,,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,CLAY,15,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,150000,7.1
CENSUS,2012,YEAR,,STATE,KANSAS,20,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1113),150000,64
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,EASTERN,60,NORTHAMPTON,131,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,150000,
CENSUS,1997,YEAR,,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,TYLER,95,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,150000,
CENSUS,2012,YEAR,,STATE,INDIANA,18,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1113),151000,25.1
CENSUS,2007,YEAR,,COUNTY,COLORADO,8,SOUTHWEST,70,HINSDALE,53,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,151000,
CENSUS,2007,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,WHEELER,309,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,151000,
CENSUS,2002,YEAR,,COUNTY,NEW YORK,36,SOUTHEAST,90,ROCKLAND,87,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,151000,
CENSUS,1997,YEAR,,STATE,HAWAII,15,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (LESS THAN 1,000 $)",151000,
CENSUS,2017,YEAR,,STATE,ALASKA,2,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (2,500 TO 4,999 $)",152000,7.9
CENSUS,2002,YEAR,,COUNTY,NORTH DAKOTA,38,EAST CENTRAL,60,TRAILL,97,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,152000,
CENSUS,2017,YEAR,,STATE,RHODE ISLAND,44,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (5,000 TO 9,999 $)",153000,52.9
CENSUS,2007,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,TREUTLEN,283,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,153000,
CENSUS,2012,YEAR,,COUNTY,ARKANSAS,5,EAST CENTRAL,60,LEE,77,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,155000,14.4
CENSUS,2007,YEAR,,STATE,RHODE ISLAND,44,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),155000,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,EASTERN,60,KING GEORGE,99,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,155000,
CENSUS,2017,YEAR,,COUNTY,PENNSYLVANIA,42,EAST CENTRAL,60,PIKE,103,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,156000,8.2
CENSUS,2017,YEAR,,STATE,LOUISIANA,22,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11192),156000,68.9
CENSUS,2017,YEAR,,STATE,RHODE ISLAND,44,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (1,000 TO 2,499 $)",156000,20.2
CENSUS,2012,YEAR,,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,CAMERON,23,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,156000,4.7
CENSUS,2012,YEAR,,STATE,MASSACHUSETTS,25,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",AREA OPERATED,"AREA OPERATED: (2,000 OR MORE ACRES)",156000,(H)
CENSUS,2002,YEAR,,COUNTY,FLORIDA,12,CENTRAL,50,PINELLAS,103,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,156000,
CENSUS,1997,YEAR,,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,ALLENDALE,5,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,156000,
CENSUS,1997,YEAR,,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,KANAWHA,39,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,156000,
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,LANIER,173,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,157000,19.4
CENSUS,2017,YEAR,,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,LAKE,65,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,158000,3.5
CENSUS,2002,YEAR,,COUNTY,LOUISIANA,22,NORTHEAST,30,MOREHOUSE,67,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,158000,
CENSUS,1997,YEAR,,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,CALHOUN,13,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,158000,
CENSUS,2012,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1113),159000,14.5
CENSUS,2012,YEAR,,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,HARLAN,95,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,160000,14.3
CENSUS,2018,YEAR,,PUERTO RICO & OUTLYING AREAS,AMERICAN SAMOA,60,,,,,,"AMERICAN SAMOA, EASTERN",0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,160390,35.5
CENSUS,2017,YEAR,,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,OWSLEY,189,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,161000,11.7
CENSUS,2017,YEAR,,STATE,ALASKA,2,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1124),161000,(L)
CENSUS,2002,YEAR,,COUNTY,LOUISIANA,22,SOUTH CENTRAL,80,SAINT MARY,101,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,161000,
CENSUS,1997,YEAR,,COUNTY,GEORGIA,13,EAST CENTRAL,60,GLASCOCK,125,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,161000,
CENSUS,1997,YEAR,,COUNTY,OHIO,39,NORTHEAST,30,CUYAHOGA,35,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,161000,
CENSUS,1997,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,GRAHAM,75,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,162000,
CENSUS,1997,YEAR,,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,BROOKE,9,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,162000,
CENSUS,1997,YEAR,,STATE,RHODE ISLAND,44,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (5,000 TO 9,999 $)",162000,
